rank,SASRec,BERT4Rec,"gSASRec (256 negatives, t=1.0)",SASRec-SSM
584,0.11426933854818344,6.512458639917895e-05,6.477935676230118e-05,0.02312810719013214
585,0.11402000486850739,6.398255209205672e-05,6.47115011815913e-05,0.023090854287147522
586,0.11370015144348145,6.344474968500435e-05,6.465346086770296e-05,0.023012930527329445
587,0.11227165907621384,6.344469147734344e-05,6.461062730522826e-05,0.02297390066087246
588,0.11186715215444565,6.324232526822016e-05,6.411824870156124e-05,0.022733280435204506
589,0.11085495352745056,6.321578985080123e-05,6.405939348042011e-05,0.02254125103354454
590,0.10969413816928864,6.307658622972667e-05,6.395276432158425e-05,0.02230275422334671
591,0.10961229354143143,6.285299605224282e-05,6.386719178408384e-05,0.02223561517894268
592,0.1086714118719101,6.248975842026994e-05,6.331953045446426e-05,0.022178879007697105
593,0.10825729370117188,6.233753083506599e-05,6.273508188314736e-05,0.022123435512185097
594,0.1052355095744133,6.227926496649161e-05,6.170095002744347e-05,0.022108374163508415
595,0.10300970822572708,6.218084308784455e-05,6.162321369629353e-05,0.022106291726231575
596,0.10292008519172668,6.118325109127909e-05,6.147922977106646e-05,0.022004909813404083
597,0.10285646468400955,6.065773050067946e-05,6.129810208221897e-05,0.02160731516778469
598,0.10248348116874695,6.0653135733446106e-05,6.0979597037658095e-05,0.02159656211733818
599,0.10214865207672119,6.0028425650671124e-05,6.0920541727682576e-05,0.021569443866610527
600,0.10214231163263321,5.966864773654379e-05,6.089475573389791e-05,0.021182188764214516
601,0.10199049115180969,5.9351510572014377e-05,6.083236075937748e-05,0.020967938005924225
602,0.10046622902154922,5.917768430663273e-05,6.055858466424979e-05,0.020965125411748886
603,0.09949105978012085,5.9152382164029405e-05,6.033821773598902e-05,0.020856430754065514
604,0.09916502237319946,5.90648633078672e-05,5.9549252910073847e-05,0.020840492099523544
605,0.09825531393289566,5.900893302168697e-05,5.9435562434373423e-05,0.02083890326321125
606,0.098109170794487,5.894028436159715e-05,5.9380268794484437e-05,0.02062446065247059
607,0.09720844030380249,5.8371195336803794e-05,5.8954727137461305e-05,0.020619230344891548
608,0.0963301733136177,5.791029616375454e-05,5.847053034813143e-05,0.02059713378548622
609,0.09530583769083023,5.782079097116366e-05,5.8173427532892674e-05,0.020430240780115128
610,0.09525855630636215,5.745832095271908e-05,5.8162117056781426e-05,0.02023478038609028
611,0.0951942428946495,5.706832234864123e-05,5.794465323560871e-05,0.020052654668688774
612,0.09508663415908813,5.7048891903832555e-05,5.7700712204677984e-05,0.020004332065582275
613,0.09499798715114594,5.695808067684993e-05,5.6697037507547066e-05,0.020003795623779297
614,0.09467292577028275,5.681507536792196e-05,5.6472075812052935e-05,0.019981788471341133
615,0.0944896712899208,5.639960727421567e-05,5.637597860186361e-05,0.01995004154741764
616,0.09440680593252182,5.620901720249094e-05,5.6255896197399125e-05,0.01979544758796692
617,0.09428223222494125,5.604549005511217e-05,5.624999539577402e-05,0.019685912877321243
618,0.09393361955881119,5.5786196753615513e-05,5.617012357106432e-05,0.01962929219007492
619,0.09115076810121536,5.572254667640664e-05,5.613392568193376e-05,0.019477112218737602
620,0.09094849973917007,5.546522152144462e-05,5.6017510360106826e-05,0.019419008865952492
621,0.09083244204521179,5.541552309296094e-05,5.5552252888446674e-05,0.019327176734805107
622,0.09075558930635452,5.528020847123116e-05,5.5493848776677623e-05,0.019312238320708275
623,0.0907212644815445,5.526574022951536e-05,5.531747956410982e-05,0.019167207181453705
624,0.08975356817245483,5.524634980247356e-05,5.498131940839812e-05,0.0190803874284029
625,0.08926998823881149,5.497892925632186e-05,5.4927237215451896e-05,0.018750468268990517
626,0.08912818878889084,5.4956020903773606e-05,5.489424438565038e-05,0.01872529834508896
627,0.08881054818630219,5.4619504226138815e-05,5.4790329159004614e-05,0.018539730459451675
628,0.0885731503367424,5.406289710663259e-05,5.4638232541037723e-05,0.01843767613172531
629,0.08835571259260178,5.3386414947453886e-05,5.4418222134700045e-05,0.018432630226016045
630,0.08722507953643799,5.3195377404335886e-05,5.425991184893064e-05,0.018328074365854263
631,0.08721497654914856,5.307839091983624e-05,5.420405796030536e-05,0.018198665231466293
632,0.08709309250116348,5.2999686886323616e-05,5.393692117650062e-05,0.01805773191154003
633,0.08663217723369598,5.297760435496457e-05,5.380447692004964e-05,0.018026281148195267
634,0.0861436128616333,5.269637767923996e-05,5.380329821491614e-05,0.01795411854982376
635,0.08598203212022781,5.261073965812102e-05,5.3674924856750295e-05,0.01786714792251587
636,0.08591830730438232,5.233728006714955e-05,5.360908471629955e-05,0.017820728942751884
637,0.08568606525659561,5.2287789003457874e-05,5.3449060942512006e-05,0.017800040543079376
638,0.08518491685390472,5.227592191658914e-05,5.34261271241121e-05,0.01779508963227272
639,0.08454359322786331,5.216660792939365e-05,5.314709778758697e-05,0.017755145207047462
640,0.08411816507577896,5.202339525567368e-05,5.282744314172305e-05,0.017751669511198997
641,0.0837160125374794,5.1972074288642034e-05,5.264403807814233e-05,0.01770341396331787
642,0.08307906985282898,5.161441004020162e-05,5.244956264505163e-05,0.01769086718559265
643,0.08306813985109329,5.1521241402952e-05,5.2337349188746884e-05,0.017582472413778305
644,0.08233432471752167,5.1217066356912255e-05,5.177273487788625e-05,0.01756349578499794
645,0.08231465518474579,5.101607894175686e-05,5.143510134075768e-05,0.0172053724527359
646,0.08203227072954178,5.0898601330118254e-05,5.142024383530952e-05,0.017119083553552628
647,0.08201072365045547,5.06986616528593e-05,5.1365885155973956e-05,0.017108462750911713
648,0.08150169253349304,5.063806747784838e-05,5.09329438500572e-05,0.01684974879026413
649,0.0812501534819603,5.061808042228222e-05,5.088842590339482e-05,0.016589101403951645
650,0.080869160592556,5.0249007472302765e-05,5.074236469226889e-05,0.016377022489905357
651,0.08032519370317459,4.959046418662183e-05,5.05365060234908e-05,0.016331931576132774
652,0.0801026001572609,4.9500431487103924e-05,5.051366679253988e-05,0.01631224900484085
653,0.07952791452407837,4.9482328904559836e-05,5.0234233640367165e-05,0.016253139823675156
654,0.07938843220472336,4.942919986206107e-05,5.00624519190751e-05,0.01613795757293701
655,0.07916004210710526,4.9354352086083964e-05,5.001520912628621e-05,0.016126524657011032
656,0.07857344299554825,4.9348396714776754e-05,4.9858488637255505e-05,0.0160681139677763
657,0.0762133076786995,4.932520096190274e-05,4.975414049113169e-05,0.01606026291847229
658,0.07603070139884949,4.9248799768975005e-05,4.948272544424981e-05,0.015847405418753624
659,0.07575467973947525,4.922170774079859e-05,4.93638617626857e-05,0.01577705889940262
660,0.07573745399713516,4.911699943477288e-05,4.893695950158872e-05,0.01575511507689953
661,0.07550080120563507,4.896859172731638e-05,4.8900947149377316e-05,0.015732647851109505
662,0.07536113262176514,4.888779949396849e-05,4.884269219473936e-05,0.015701137483119965
663,0.07524196803569794,4.873190482612699e-05,4.878683103015646e-05,0.0156954824924469
664,0.07487159222364426,4.837296364712529e-05,4.866388189839199e-05,0.015665778890252113
665,0.07469970732927322,4.833637649426237e-05,4.852837082580663e-05,0.015582104213535786
666,0.07462683320045471,4.7925808758009225e-05,4.8426620196551085e-05,0.015218059532344341
667,0.07409876585006714,4.741846350952983e-05,4.836759399040602e-05,0.015174519270658493
668,0.07387108355760574,4.7028974222484976e-05,4.7995745262596756e-05,0.015168453566730022
669,0.0729961097240448,4.702267324319109e-05,4.792444087797776e-05,0.015035751275718212
670,0.07236477732658386,4.6835459215799347e-05,4.7850731789367273e-05,0.014876275323331356
671,0.07233446091413498,4.680155325331725e-05,4.7786983486730605e-05,0.014856363646686077
672,0.0721317008137703,4.675085801864043e-05,4.758280192618258e-05,0.014756079763174057
673,0.07185205817222595,4.659326805267483e-05,4.7503781388513744e-05,0.014740261249244213
674,0.07096514850854874,4.6419623686233535e-05,4.710307257482782e-05,0.014653016813099384
675,0.07093194127082825,4.632980562746525e-05,4.654536678572185e-05,0.014626103453338146
676,0.07091082632541656,4.620175968739204e-05,4.634127617464401e-05,0.014570040628314018
677,0.07054724544286728,4.620101390173659e-05,4.6262946852948517e-05,0.014561416581273079
678,0.07051892578601837,4.581382745527662e-05,4.625099245458841e-05,0.014559063129127026
679,0.07026153802871704,4.5684337237617e-05,4.6015709813218564e-05,0.014557916671037674
680,0.07015227526426315,4.5491669879993424e-05,4.594866550178267e-05,0.01453342940658331
681,0.0699261799454689,4.5228614908410236e-05,4.552437167149037e-05,0.014263750985264778
682,0.06972211599349976,4.5217922888696194e-05,4.542016904451884e-05,0.014183013699948788
683,0.06953831762075424,4.474753950489685e-05,4.5234082790557295e-05,0.014113295823335648
684,0.06903498619794846,4.457287286641076e-05,4.505422111833468e-05,0.01393435150384903
685,0.06896650791168213,4.4533677282743156e-05,4.4714746763929725e-05,0.01385865081101656
686,0.06763345003128052,4.431217166711576e-05,4.464018638827838e-05,0.013815468177199364
687,0.06742185354232788,4.4129374145995826e-05,4.3683266994776204e-05,0.01378878578543663
688,0.06699097901582718,4.399658428155817e-05,4.34137400588952e-05,0.013768535107374191
689,0.0668238177895546,4.3869738874491304e-05,4.338344660936855e-05,0.013731137849390507
690,0.06661585718393326,4.364289634395391e-05,4.3118157918797806e-05,0.013721754774451256
691,0.0665561780333519,4.35194160672836e-05,4.285105751478113e-05,0.013706699013710022
692,0.06654778122901917,4.3498672312125564e-05,4.285061004338786e-05,0.013671268709003925
693,0.06626028567552567,4.3258711230009794e-05,4.259097113390453e-05,0.013655104674398899
694,0.06619517505168915,4.3182455556234345e-05,4.25038997491356e-05,0.013591616414487362
695,0.06611885130405426,4.301894659874961e-05,4.249615813023411e-05,0.013553127646446228
696,0.06584910303354263,4.289277421776205e-05,4.247185279382393e-05,0.013406564481556416
697,0.06570307165384293,4.2882300476776436e-05,4.246719254297204e-05,0.01334220077842474
698,0.06563924998044968,4.260380956111476e-05,4.213644206174649e-05,0.013340677134692669
699,0.06498271971940994,4.249832272762433e-05,4.209439430269413e-05,0.013334536924958229
700,0.064907006919384,4.2174891859758645e-05,4.201145929982886e-05,0.013311480171978474
701,0.06437639147043228,4.1937997593777254e-05,4.187929880572483e-05,0.013306082226336002
702,0.06437312066555023,4.182941120234318e-05,4.1762406908674166e-05,0.013220059685409069
703,0.0639842227101326,4.147645449847914e-05,4.173067645751871e-05,0.013173569925129414
704,0.06370259076356888,4.139856537221931e-05,4.1634677472757176e-05,0.013147062622010708
705,0.06367174535989761,4.132936737732962e-05,4.1604194848332554e-05,0.01312613021582365
706,0.06339259445667267,4.124268889427185e-05,4.157242801738903e-05,0.013112765736877918
707,0.06230537220835686,4.096447446499951e-05,4.134210030315444e-05,0.013049517758190632
708,0.061680085957050323,4.042148430016823e-05,4.12545123253949e-05,0.013027225621044636
709,0.06160084530711174,4.032107244711369e-05,4.117287971894257e-05,0.012896828353404999
710,0.06124311685562134,4.003727372037247e-05,4.1084393160417676e-05,0.012868376448750496
711,0.060899894684553146,3.99214040953666e-05,4.0945855289464816e-05,0.01286214031279087
712,0.06077299267053604,3.922016185242683e-05,4.0739232645137236e-05,0.012844395823776722
713,0.06040476635098457,3.9102516893763095e-05,4.0574028389528394e-05,0.01281356904655695
714,0.06035294756293297,3.904330515069887e-05,4.046918547828682e-05,0.012647622264921665
715,0.060217998921871185,3.884318357449956e-05,4.031203570775688e-05,0.012566045857965946
716,0.05999407544732094,3.8733465771656483e-05,4.020703272544779e-05,0.012529981322586536
717,0.05985979363322258,3.870281943818554e-05,4.0159589843824506e-05,0.012451979331672192
718,0.05975549295544624,3.857794945361093e-05,4.0107002860167995e-05,0.012356992810964584
719,0.05937790125608444,3.85279709007591e-05,3.990385084762238e-05,0.01232211384922266
720,0.059132710099220276,3.8487185520352796e-05,3.989650940638967e-05,0.012262717820703983
721,0.0586933009326458,3.836482574115507e-05,3.978795575676486e-05,0.012245227582752705
722,0.058411289006471634,3.829966590274125e-05,3.952900442527607e-05,0.012239846400916576
723,0.05766650289297104,3.8014321035007015e-05,3.933853076887317e-05,0.012177770026028156
724,0.05742389336228371,3.79718367184978e-05,3.920857125194743e-05,0.0121162636205554
725,0.057196807116270065,3.761360130738467e-05,3.914420085493475e-05,0.012060652486979961
726,0.05680315941572189,3.7608704587910324e-05,3.9125094190239906e-05,0.011931275948882103
727,0.05680232495069504,3.750363612198271e-05,3.912169631803408e-05,0.011906370520591736
728,0.05680079758167267,3.696408748510294e-05,3.896851558238268e-05,0.01185628492385149
729,0.05592944473028183,3.691888559842482e-05,3.894563269568607e-05,0.01177176646888256
730,0.05592680349946022,3.678268694784492e-05,3.879454015986994e-05,0.011752770282328129
731,0.05584021285176277,3.636502879089676e-05,3.870858563459478e-05,0.011692826636135578
732,0.05570678785443306,3.6349771107779816e-05,3.867943451041356e-05,0.011691923253238201
733,0.05400099605321884,3.633653250290081e-05,3.866615588776767e-05,0.011681272648274899
734,0.0539427176117897,3.622380245360546e-05,3.8664238672936335e-05,0.01166973914951086
735,0.053906816989183426,3.6157209251541644e-05,3.775730874622241e-05,0.011644874699413776
736,0.05383235961198807,3.586521415854804e-05,3.756899604923092e-05,0.011621377430856228
737,0.05377810448408127,3.5710123484022915e-05,3.744813147932291e-05,0.011561308987438679
738,0.0536746047437191,3.568847387214191e-05,3.7248108128551394e-05,0.011539038270711899
739,0.053457532078027725,3.54660332959611e-05,3.719376400113106e-05,0.011525914072990417
740,0.05344991758465767,3.544537321431562e-05,3.675011976156384e-05,0.011513263918459415
741,0.0534004271030426,3.5432174627203494e-05,3.6695910239359364e-05,0.011491428129374981
742,0.053269874304533005,3.5286218917462975e-05,3.6435045331018046e-05,0.011443228460848331
743,0.05320882424712181,3.477772042970173e-05,3.62918981409166e-05,0.011387594975531101
744,0.052979789674282074,3.477740756352432e-05,3.606518657761626e-05,0.011326364241540432
745,0.052753571420907974,3.472024036454968e-05,3.601003118092194e-05,0.011212533339858055
746,0.05255276709794998,3.463141547399573e-05,3.599715273594484e-05,0.011196516454219818
747,0.0524156391620636,3.461444430286065e-05,3.585829108487815e-05,0.011192324571311474
748,0.052197955548763275,3.4316359233343974e-05,3.5850323911290616e-05,0.010979106649756432
749,0.0519532784819603,3.396421016077511e-05,3.575544178602286e-05,0.010893777012825012
750,0.051769938319921494,3.393134829821065e-05,3.573795402189717e-05,0.010817990638315678
751,0.05172983556985855,3.387835022294894e-05,3.5737917642109096e-05,0.010790281929075718
752,0.05149633437395096,3.3877204259624705e-05,3.559275501174852e-05,0.010761359706521034
753,0.050816453993320465,3.387691322132014e-05,3.54816293111071e-05,0.010747933760285378
754,0.050793811678886414,3.3750926377251744e-05,3.544950232026167e-05,0.010626960545778275
755,0.05065721273422241,3.369157275301404e-05,3.5439126804703847e-05,0.010612203739583492
756,0.0500602163374424,3.36594894179143e-05,3.536957228789106e-05,0.010535665787756443
757,0.049917981028556824,3.3597916626604274e-05,3.528635352267884e-05,0.010429625399410725
758,0.049737218767404556,3.354137879796326e-05,3.5069275327259675e-05,0.010405437089502811
759,0.049644872546195984,3.348410245962441e-05,3.4895798307843506e-05,0.010397283360362053
760,0.049497250467538834,3.3466083550592884e-05,3.477358040981926e-05,0.010350675322115421
761,0.049436114728450775,3.316613219794817e-05,3.474096592981368e-05,0.010346956551074982
762,0.049070343375205994,3.301333708805032e-05,3.460094376350753e-05,0.010307788848876953
763,0.04898890107870102,3.299676245660521e-05,3.4482425689930096e-05,0.010218596085906029
764,0.0488877110183239,3.293599365861155e-05,3.4446926292730495e-05,0.010196813382208347
765,0.04876329377293587,3.2880110666155815e-05,3.42303428624291e-05,0.01015467569231987
766,0.04812200739979744,3.274669506936334e-05,3.414635648368858e-05,0.01003956701606512
767,0.04752671346068382,3.269200897193514e-05,3.376761014806107e-05,0.010038689710199833
768,0.04728318005800247,3.268842556281015e-05,3.372432547621429e-05,0.009932615794241428
769,0.04709082096815109,3.2632080547045916e-05,3.370410195202567e-05,0.00992534402757883
770,0.04705968499183655,3.261846723034978e-05,3.3689644624246284e-05,0.009889375418424606
771,0.047050993889570236,3.2511168683413416e-05,3.367422687006183e-05,0.009859178215265274
772,0.04705025628209114,3.239522993681021e-05,3.354671935085207e-05,0.009853714145720005
773,0.0468745157122612,3.235942858736962e-05,3.349934195284732e-05,0.009847874753177166
774,0.04675173759460449,3.202676089131273e-05,3.345959339640103e-05,0.009809466078877449
775,0.04673980921506882,3.181004649377428e-05,3.335506335133687e-05,0.009760335087776184
776,0.04650358483195305,3.178554470650852e-05,3.3319203794235364e-05,0.009727971628308296
777,0.046418819576501846,3.157267565256916e-05,3.3199627068825066e-05,0.00970802828669548
778,0.04638290777802467,3.1406572816194966e-05,3.3156884455820546e-05,0.009697150439023972
779,0.046044133603572845,3.118371751043014e-05,3.311993714305572e-05,0.009692742489278316
780,0.04575151205062866,3.1122042855713516e-05,3.299846866866574e-05,0.009602916426956654
781,0.045613981783390045,3.112057311227545e-05,3.2939202355919406e-05,0.009596969932317734
782,0.04507703706622124,3.109596582362428e-05,3.289384039817378e-05,0.009595961309969425
783,0.04504416882991791,3.0847884772811085e-05,3.280118471593596e-05,0.009584028273820877
784,0.043945856392383575,3.0715826142113656e-05,3.221604856662452e-05,0.00957086868584156
785,0.04389706999063492,3.0514702302752994e-05,3.177969119860791e-05,0.009565149433910847
786,0.04379347339272499,3.044248660444282e-05,3.171384378219955e-05,0.009476122446358204
787,0.043515704572200775,3.039341936528217e-05,3.162800567224622e-05,0.009467781521379948
788,0.04347064346075058,3.037520764337387e-05,3.147227471345104e-05,0.00938427448272705
789,0.04343421757221222,3.0140061426209286e-05,3.141521301586181e-05,0.009382623247802258
790,0.043422818183898926,3.0035256713745184e-05,3.139700129395351e-05,0.009351124987006187
791,0.04340076446533203,2.9974637072882615e-05,3.122334601357579e-05,0.009348793886601925
792,0.04297594353556633,2.9973292839713395e-05,3.108172313659452e-05,0.009290232323110104
793,0.042899876832962036,2.993926864292007e-05,3.104727147729136e-05,0.009287482127547264
794,0.042799606919288635,2.9826884201611392e-05,3.100200410699472e-05,0.009282708168029785
795,0.04265609011054039,2.98117556667421e-05,3.087201184825972e-05,0.009204721078276634
796,0.0425821952521801,2.972275615320541e-05,3.083808769588359e-05,0.009194393642246723
797,0.04239904507994652,2.9615097446367145e-05,3.040789488295559e-05,0.009185795672237873
798,0.04223722219467163,2.958595177915413e-05,3.0185774448909797e-05,0.00918238703161478
799,0.0420413464307785,2.9521295800805092e-05,3.0107028578640893e-05,0.00916903093457222
800,0.041637543588876724,2.9500100936274976e-05,2.998965464939829e-05,0.009108951315283775
801,0.04157401993870735,2.9402150175883435e-05,2.9966011425131e-05,0.009108119644224644
802,0.04132307320833206,2.9299058951437473e-05,2.995329850818962e-05,0.008985472843050957
803,0.041307248175144196,2.929700531240087e-05,2.9709693990298547e-05,0.008956912904977798
804,0.041176002472639084,2.914721153501887e-05,2.9704655389650725e-05,0.008907884359359741
805,0.0409432128071785,2.908928581746295e-05,2.9472988899215125e-05,0.008852717466652393
806,0.04080743342638016,2.902995220210869e-05,2.9422635634546168e-05,0.008837291970849037
807,0.040315963327884674,2.8978020054637454e-05,2.9363856810959987e-05,0.008814367465674877
808,0.04013850912451744,2.8953216315130703e-05,2.924497312051244e-05,0.008619762025773525
809,0.03955956548452377,2.8905058570671827e-05,2.9087768780300394e-05,0.008590934798121452
810,0.03932897001504898,2.8745793315465562e-05,2.90820262307534e-05,0.008575600571930408
811,0.039083875715732574,2.8547263354994357e-05,2.8884431230835617e-05,0.008569048717617989
812,0.03903103619813919,2.847374344128184e-05,2.872034201573115e-05,0.008554307743906975
813,0.03855588287115097,2.839727130776737e-05,2.8642058168770745e-05,0.00855054147541523
814,0.038423094898462296,2.8387659767759033e-05,2.84012367046671e-05,0.008531840518116951
815,0.03829801827669144,2.8387064958224073e-05,2.8229122108314186e-05,0.00849391333758831
816,0.03733177110552788,2.8367658160277642e-05,2.8106951504014432e-05,0.008491775952279568
817,0.03732005134224892,2.834372571669519e-05,2.8071031920262612e-05,0.008433675393462181
818,0.037234336137771606,2.798116474878043e-05,2.8026975996908732e-05,0.008414520882070065
819,0.0366399921476841,2.797845627355855e-05,2.7915581085835584e-05,0.00840091798454523
820,0.03645484521985054,2.7857871828018688e-05,2.784215030260384e-05,0.008375834673643112
821,0.0363842137157917,2.7799511371995322e-05,2.7772302928497083e-05,0.00837185513228178
822,0.03634551167488098,2.767774640233256e-05,2.7758744181483053e-05,0.008366447873413563
823,0.036027777940034866,2.765331373666413e-05,2.769121783785522e-05,0.008357854560017586
824,0.03586692363023758,2.7603369744610973e-05,2.691041663638316e-05,0.008337102830410004
825,0.035825956612825394,2.7509027859196067e-05,2.6814708689926192e-05,0.008308377116918564
826,0.03579956665635109,2.7469546694192104e-05,2.657578806974925e-05,0.008306894451379776
827,0.03575858101248741,2.7271649742033333e-05,2.6492260076338425e-05,0.008295631967484951
828,0.035476166754961014,2.7131954993819818e-05,2.6406298275105655e-05,0.008290677331387997
829,0.03528893366456032,2.6975347282132134e-05,2.6338895622757263e-05,0.008249033242464066
830,0.03491147607564926,2.695925832085777e-05,2.628559923323337e-05,0.008160912431776524
831,0.03487516939640045,2.6827954570762813e-05,2.620120721985586e-05,0.008144885301589966
832,0.034745924174785614,2.6738023734651506e-05,2.61394634435419e-05,0.008136410266160965
833,0.034722622483968735,2.6692889150581323e-05,2.610097908473108e-05,0.008105848915874958
834,0.03437633439898491,2.6681485906010494e-05,2.6055218768306077e-05,0.00809447094798088
835,0.03422689437866211,2.6619482014211826e-05,2.590532494650688e-05,0.008015191182494164
836,0.03410794958472252,2.6608344342093915e-05,2.584888534329366e-05,0.007950049825012684
837,0.03410264104604721,2.6595036615617573e-05,2.584186222520657e-05,0.007940785028040409
838,0.03375239670276642,2.6564110157778487e-05,2.58326963376021e-05,0.007937525399029255
839,0.032956257462501526,2.653611772984732e-05,2.544489507272374e-05,0.007924002595245838
840,0.03295522183179855,2.6520485334913246e-05,2.523853436287027e-05,0.007923274300992489
841,0.032935403287410736,2.64314057858428e-05,2.5193445253535174e-05,0.007886125706136227
842,0.032874904572963715,2.63794408965623e-05,2.5144025130430236e-05,0.007865487597882748
843,0.03278529644012451,2.6333407731726766e-05,2.5061459382413886e-05,0.00784253515303135
844,0.032656408846378326,2.6314688511774875e-05,2.487442543497309e-05,0.0077875941060483456
845,0.032573401927948,2.614627555885818e-05,2.481336923665367e-05,0.007746510207653046
846,0.032564677298069,2.6061272365041077e-05,2.451669570291415e-05,0.007693030871450901
847,0.032266922295093536,2.5872855985653587e-05,2.4481390937580727e-05,0.007633374072611332
848,0.03219287469983101,2.585926267784089e-05,2.4383716663578525e-05,0.007625707890838385
849,0.031925756484270096,2.58195632341085e-05,2.4366770958295092e-05,0.007612813264131546
850,0.03190985694527626,2.567862429714296e-05,2.4304737962665968e-05,0.0075995828956365585
851,0.031877923756837845,2.5253393687307835e-05,2.4166685761883855e-05,0.007594276685267687
852,0.03171196207404137,2.524352203181479e-05,2.4122085960698314e-05,0.007573840208351612
853,0.03159179538488388,2.4909342755563557e-05,2.407244755886495e-05,0.0075326296500861645
854,0.031476475298404694,2.4880710043362342e-05,2.398861943220254e-05,0.0075223324820399284
855,0.031217243522405624,2.4727636628085747e-05,2.3982536731637083e-05,0.007466418202966452
856,0.03107709437608719,2.4662660507601686e-05,2.3930675524752587e-05,0.007454646751284599
857,0.030879560858011246,2.4643406504765153e-05,2.3899930965853855e-05,0.00744648789986968
858,0.03054756671190262,2.4349821615032852e-05,2.385853076702915e-05,0.00743666710332036
859,0.030376939103007317,2.4344340999959968e-05,2.373301686020568e-05,0.007401909679174423
860,0.03034314326941967,2.4246677639894187e-05,2.3656661142013036e-05,0.007369975559413433
861,0.030061939731240273,2.4188917450373992e-05,2.361613223911263e-05,0.007344507146626711
862,0.029895901679992676,2.4184440917451866e-05,2.3522450646851212e-05,0.0072927833534777164
863,0.0298935379832983,2.4181490516639315e-05,2.3441476514562964e-05,0.007270928006619215
864,0.029858378693461418,2.41259767790325e-05,2.333339216420427e-05,0.0072530717588961124
865,0.029601316899061203,2.3989005057956092e-05,2.3249520381796174e-05,0.00723536591976881
866,0.029550008475780487,2.391905763943214e-05,2.3052672986523248e-05,0.007193501573055983
867,0.029531868174672127,2.3866967239882797e-05,2.3052431060932577e-05,0.007177853491157293
868,0.029510734602808952,2.3843580493121408e-05,2.287053212057799e-05,0.007166450377553701
869,0.029233107343316078,2.3839331333874725e-05,2.276084887853358e-05,0.007166133262217045
870,0.028968937695026398,2.3793654690962285e-05,2.2717887986800633e-05,0.007128325756639242
871,0.028876537457108498,2.378244789724704e-05,2.2667747543891892e-05,0.00710872421041131
872,0.028810566291213036,2.3765011064824648e-05,2.262163980049081e-05,0.0071059721522033215
873,0.028668466955423355,2.3761951524647884e-05,2.24434206756996e-05,0.007105695549398661
874,0.02847583033144474,2.3688282453804277e-05,2.2309790438157506e-05,0.007068553473800421
875,0.02841842547059059,2.3683131075813435e-05,2.226265314675402e-05,0.007049736566841602
876,0.02831093780696392,2.366836451983545e-05,2.2259277102421038e-05,0.0070240986533463
877,0.0282719936221838,2.3548429453512654e-05,2.225263415311929e-05,0.007018671371042728
878,0.02814573422074318,2.351340117456857e-05,2.2242767954594456e-05,0.007016292307525873
879,0.02811266854405403,2.3509071979788132e-05,2.2221120161702856e-05,0.006986826192587614
880,0.02786598727107048,2.3441461962647736e-05,2.2109934434411116e-05,0.006965223234146833
881,0.027827434241771698,2.3405429601552896e-05,2.198541915277019e-05,0.0069569796323776245
882,0.02770516835153103,2.33925547945546e-05,2.1979423763696104e-05,0.006951641291379929
883,0.027670571580529213,2.33603404922178e-05,2.1975274648866616e-05,0.006948351860046387
884,0.027638670057058334,2.3201479052659124e-05,2.1963121980661526e-05,0.006944176275283098
885,0.027397088706493378,2.318827682756819e-05,2.190787563449703e-05,0.006934844423085451
886,0.027343090623617172,2.3079752281773835e-05,2.1823403585585766e-05,0.006932283751666546
887,0.026978828012943268,2.3014295948087238e-05,2.17541673919186e-05,0.006881034467369318
888,0.026701586320996284,2.2921074560144916e-05,2.171592495869845e-05,0.006873925682157278
889,0.02657291293144226,2.2911915948498063e-05,2.1488696802407503e-05,0.0068732197396457195
890,0.026543980464339256,2.2894813810125925e-05,2.1445910533657297e-05,0.006870934274047613
891,0.026478897780179977,2.2823704057373106e-05,2.14306764974026e-05,0.006813953164964914
892,0.026332968845963478,2.2804382751928642e-05,2.1329851733753458e-05,0.006738112308084965
893,0.02623262070119381,2.2799120415584184e-05,2.1090385416755453e-05,0.006687049753963947
894,0.026188772171735764,2.27494710998144e-05,2.1087169443489984e-05,0.006653657648712397
895,0.026173394173383713,2.274246435263194e-05,2.094247429340612e-05,0.006649008020758629
896,0.026100128889083862,2.270107506774366e-05,2.0937281078658998e-05,0.006642545107752085
897,0.025981301441788673,2.2637514121015556e-05,2.0923809643136337e-05,0.006634963676333427
898,0.025952542200684547,2.246526855742559e-05,2.0914154447382316e-05,0.0066214874386787415
899,0.025916999205946922,2.242461960122455e-05,2.0800676793442108e-05,0.006609481293708086
900,0.025899646803736687,2.225303978775628e-05,2.0765319277415983e-05,0.0065683647990226746
901,0.025873275473713875,2.21663030970376e-05,2.07284956559306e-05,0.0065645514987409115
902,0.025864128023386,2.207569377787877e-05,2.0698194930446334e-05,0.0065439799800515175
903,0.02578951045870781,2.201405368396081e-05,2.0657593267969787e-05,0.00648912088945508
904,0.025757165625691414,2.2000411263434216e-05,2.0629402570193633e-05,0.006463485304266214
905,0.025571392849087715,2.1983149053994566e-05,2.05316609935835e-05,0.006456705275923014
906,0.025426410138607025,2.1765405108453706e-05,2.035623401752673e-05,0.006419470068067312
907,0.025335101410746574,2.1756421119789593e-05,2.0349052647361532e-05,0.006389560643583536
908,0.025334196165204048,2.1756295609520748e-05,2.0347053578007035e-05,0.006348286755383015
